ID,Company,Product,HTSUSCode,PublicStatus,WindowClose,PublishDate
277623,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,3/10/2022,2/8/2022
277598,Vivaan Metals LLC,Steel,7219330038,Granted,3/17/2022,2/7/2022
277560,VIVAAN METALS LLC,Steel,7219330036,Granted,3/9/2022,2/7/2022
277529,VIVAAN METALS LLC,Steel,7219330038,Granted,3/6/2022,2/4/2022
277479,Vivaan Metals LLC,Steel,7219330038,Granted,3/6/2022,2/4/2022
277464,SACHIN STEEL INC,Steel,7219330038,Granted,3/6/2022,2/4/2022
277456,Vivaan Metals LLC,Steel,7219330038,Granted,3/6/2022,2/4/2022
277394,Vivaan Metals LLC,Steel,7219330038,Granted,3/5/2022,2/3/2022
277386,"RM CREATIONS, INC.",Steel,7219330042,Granted,3/5/2022,2/3/2022
277381,"RM CREATIONS, INC.",Steel,7219330042,Granted,3/5/2022,2/3/2022
277377,"RM CREATIONS, INC.",Steel,7219330042,Granted,3/5/2022,2/3/2022
277329,"Stainless Surplus, LLC.",Steel,7219330038,Granted,3/22/2022,2/3/2022
277083,"CME Acquisitions, LLC",Steel,7219330038,Denied,3/20/2022,2/2/2022
277051,Dai Ichi USA LTD,Steel,7219330038,Granted,3/20/2022,2/2/2022
277048,Dai Ichi USA LTD,Steel,7219330038,Granted,3/3/2022,2/1/2022
276785,Vivaan Metals LLC,Steel,7219330038,Granted,3/3/2022,2/1/2022
276771,Vivaan Metals LLC,Steel,7219330038,Granted,3/3/2022,2/1/2022
276754,Vivaan Metals LLC,Steel,7219330038,Granted,3/3/2022,2/1/2022
276748,Vivaan Metals LLC,Steel,7219330038,Granted,3/3/2022,2/1/2022
276746,SACHIN STEEL INC,Steel,7219330036,Granted,3/3/2022,2/1/2022
276659,SACHIN STEEL INC,Steel,7219330038,Granted,3/3/2022,2/1/2022
276544,"CME Acquisitions, LLC",Steel,7219330044,Granted,3/19/2022,2/1/2022
276354,"CME Acquisitions, LLC",Steel,7219330044,Granted,3/19/2022,2/1/2022
276117,Boyd Metals of Joplin,Steel,7219330070,Denied,3/15/2022,1/28/2022
276116,Boyd Metals of Joplin,Steel,7219330070,Granted,3/2/2022,1/31/2022
276114,Boyd Metals of Joplin,Steel,7219330070,Denied,3/15/2022,1/28/2022
275924,"Stainless Surplus, LLC.",Steel,7219330038,Granted,2/26/2022,1/27/2022
275911,Boyd Metals of Joplin,Steel,7219330070,Granted,2/26/2022,1/27/2022
275905,"Olbert Metal Sales, Inc.",Steel,7219330020,Granted,2/26/2022,1/27/2022
275903,Boyd Metals of Joplin,Steel,7219330045,Granted,2/25/2022,1/26/2022
275901,Boyd Metals of Joplin,Steel,7219330070,Granted,2/25/2022,1/26/2022
275848,Boyd Metals of Joplin,Steel,7219330045,Granted,2/25/2022,1/26/2022
275841,Boyd Metals of Joplin,Steel,7219330045,Granted,2/25/2022,1/26/2022
275837,Boyd Metals of Joplin,Steel,7219330070,Granted,2/25/2022,1/26/2022
275824,Boyd Metals of Joplin,Steel,7219330070,Granted,2/25/2022,1/26/2022
275722,SACHIN STEEL INC,Steel,7219330020,Granted,2/25/2022,1/26/2022
275063,"Olbert Metal Sales, Inc.",Steel,7219330025,Granted,3/12/2022,1/25/2022
274983,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/20/2022,1/21/2022
274961,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/20/2022,1/21/2022
274942,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,3/11/2022,1/24/2022
274895,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/20/2022,1/21/2022
274553,SACHIN STEEL INC,Steel,7219330036,Granted,2/20/2022,1/21/2022
274536,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/19/2022,1/20/2022
274531,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/20/2022,1/21/2022
274112,SACHIN STEEL INC,Steel,7219330036,Granted,2/19/2022,1/20/2022
273997,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/19/2022,1/20/2022
273988,PRO KITCHEN SUPPLY CORP,Steel,7219330080,Granted,2/20/2022,1/21/2022
273982,CME ACQUISITIONS LLC,Steel,7219330035,Granted,2/19/2022,1/20/2022
273972,CME ACQUISITIONS LLC,Steel,7219330005,Granted,2/19/2022,1/20/2022
273968,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/19/2022,1/20/2022
273965,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/19/2022,1/20/2022
273957,CME ACQUISITIONS LLC,Steel,7219330035,Granted,2/19/2022,1/20/2022
273953,CME ACQUISITIONS LLC,Steel,7219330005,Denied,3/6/2022,1/19/2022
273749,"CME Acquisitions, LLC",Steel,7219330020,Granted,3/6/2022,1/19/2022
273735,"Olbert Metal Sales, Inc.",Steel,7219330045,Granted,2/20/2022,1/21/2022
273732,"Olbert Metal Sales, Inc.",Steel,7219330025,Granted,3/6/2022,1/19/2022
273650,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/17/2022,1/18/2022
273647,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/17/2022,1/18/2022
273644,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/19/2022,1/20/2022
273638,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330044,Granted,2/17/2022,1/18/2022
273460,SACHIN STEEL INC,Steel,7219330038,Granted,3/6/2022,1/19/2022
273420,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,3/5/2022,1/18/2022
273387,"Olbert Metal Sales, Inc.",Steel,7219330044,Granted,3/1/2022,1/14/2022
273386,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330044,Granted,3/1/2022,1/14/2022
273384,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330044,Granted,3/1/2022,1/14/2022
273383,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330044,Granted,3/1/2022,1/14/2022
273312,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330036,Granted,3/1/2022,1/14/2022
273286,CME ACQUISITIONS LLC,Steel,7219330038,Denied,3/1/2022,1/14/2022
273268,CME ACQUISITIONS LLC,Steel,7219330038,Granted,2/28/2022,1/13/2022
273263,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330036,Granted,2/28/2022,1/13/2022
273259,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330020,Granted,2/28/2022,1/13/2022
273092,"RM CREATIONS, INC.",Steel,7219330042,Granted,2/28/2022,1/13/2022
273091,"RM CREATIONS, INC.",Steel,7219330042,Granted,2/28/2022,1/13/2022
273090,CME ACQUISITIONS LLC,Steel,7219330044,Granted,2/28/2022,1/13/2022
273088,"RM CREATIONS, INC.",Steel,7219330042,Denied,2/28/2022,1/13/2022
273081,CME ACQUISITIONS LLC,Steel,7219330044,Granted,2/28/2022,1/13/2022
273064,"RM CREATIONS, INC.",Steel,7219330042,Granted,2/12/2022,1/13/2022
273058,"RM CREATIONS, INC.",Steel,7219330042,Denied,2/28/2022,1/13/2022
273057,VIVAAN METALS LLC,Steel,7219330020,Granted,2/28/2022,1/13/2022
273047,VIVAAN METALS LLC,Steel,7219330020,Granted,2/28/2022,1/13/2022
273031,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330020,Granted,2/12/2022,1/13/2022
273019,SACHIN STEEL INC,Steel,7219330036,Granted,2/28/2022,1/13/2022
273012,SACHIN STEEL INC,Steel,7219330036,Granted,2/28/2022,1/13/2022
273004,SACHIN STEEL INC,Steel,7219330036,Granted,2/28/2022,1/13/2022
272996,CME ACQUISITIONS LLC,Steel,7219330025,Granted,2/28/2022,1/13/2022
272978,VIVAAN METALS LLC,Steel,7219330020,Granted,2/12/2022,1/13/2022
272969,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330020,Granted,2/11/2022,1/12/2022
272968,CME ACQUISITIONS LLC,Steel,7219330038,Granted,2/27/2022,1/12/2022
272967,VIVAAN METALS LLC,Steel,7219330020,Granted,2/27/2022,1/12/2022
272964,CME ACQUISITIONS LLC,Steel,7219330044,Granted,2/27/2022,1/12/2022
272962,CME ACQUISITIONS LLC,Steel,7219330044,Granted,2/28/2022,1/13/2022
272958,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/28/2022,1/13/2022
272954,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/28/2022,1/13/2022
272951,CME ACQUISITIONS LLC,Steel,7219330044,Granted,2/27/2022,1/12/2022
272947,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/27/2022,1/12/2022
272942,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/27/2022,1/12/2022
272932,SACHIN STEEL INC,Steel,7219330036,Granted,2/27/2022,1/12/2022
272929,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/28/2022,1/13/2022
272921,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/28/2022,1/13/2022
272919,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/11/2022,1/12/2022
272918,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/27/2022,1/12/2022
272917,Boyd Metals of Fort Smith,Steel,7219330045,Granted,2/27/2022,1/12/2022
272916,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,3/1/2022,1/14/2022
272914,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/27/2022,1/12/2022
272912,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/27/2022,1/12/2022
272908,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/27/2022,1/12/2022
272789,SACHIN STEEL INC,Steel,7219330036,Granted,2/28/2022,1/13/2022
272786,SACHIN STEEL INC,Steel,7219330036,Granted,2/27/2022,1/12/2022
272785,Boyd Metals of Fort Smith,Steel,7219330045,Granted,2/28/2022,1/13/2022
272782,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/27/2022,1/12/2022
272769,Boyd Metals of Fort Smith,Steel,7219330045,Granted,2/27/2022,1/12/2022
272766,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/27/2022,1/12/2022
272759,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/28/2022,1/13/2022
272732,"Olbert Metal Sales, Inc.",Steel,7219330080,Granted,2/27/2022,1/12/2022
272678,"Olbert Metal Sales, Inc.",Steel,7219330038,Granted,2/26/2022,1/11/2022
272632,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330020,Granted,2/27/2022,1/12/2022
272331,"Olbert Metal Sales, Inc.",Steel,7219330038,Granted,2/26/2022,1/11/2022
272329,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330038,Granted,2/26/2022,1/11/2022
272199,CME ACQUISITIONS LLC,Steel,7219330044,Granted,2/9/2022,1/10/2022
272171,CME ACQUISITIONS LLC,Steel,7219330070,Granted,2/22/2022,1/7/2022
272161,CME ACQUISITIONS LLC,Steel,7219330038,Granted,2/22/2022,1/7/2022
272123,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330044,Granted,2/22/2022,1/7/2022
272117,Dai Ichi USA LTD,Steel,7219330044,Granted,2/9/2022,1/10/2022
272112,Dai Ichi USA LTD,Steel,7219330038,Denied,2/22/2022,1/7/2022
272110,Dai Ichi USA LTD,Steel,7219330038,Granted,2/9/2022,1/10/2022
272056,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/22/2022,1/7/2022
272052,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/22/2022,1/7/2022
272051,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/22/2022,1/7/2022
272047,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/9/2022,1/10/2022
272038,CME ACQUISITIONS LLC,Steel,7219330020,Granted,2/25/2022,1/10/2022
271738,"CME Acquisitions, LLC",Steel,7219330080,Granted,2/5/2022,1/6/2022
271736,"CME Acquisitions, LLC",Steel,7219330080,Granted,2/5/2022,1/6/2022
271731,"CME Acquisitions, LLC",Steel,7219330080,Granted,2/5/2022,1/6/2022
271730,"CME Acquisitions, LLC",Steel,7219330080,Granted,2/5/2022,1/6/2022
271726,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/5/2022,1/6/2022
271725,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/5/2022,1/6/2022
271723,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/5/2022,1/6/2022
271721,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/5/2022,1/6/2022
271657,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/5/2022,1/6/2022
271656,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/5/2022,1/6/2022
271655,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/5/2022,1/6/2022
271651,ALABAMA STAINLESS & STORAGE INC.,Steel,7219330025,Granted,2/5/2022,1/6/2022
271640,"CME Acquisitions, LLC",Steel,7219330080,Granted,2/4/2022,1/5/2022
271638,"CME Acquisitions, LLC",Steel,7219330080,Granted,2/4/2022,1/5/2022
271634,"CME Acquisitions, LLC",Steel,7219330080,Granted,2/4/2022,1/5/2022
271631,"CME Acquisitions, LLC",Steel,7219330080,Granted,2/4/2022,1/5/2022
271615,Chicago Stainless Inc,Steel,7219330038,Granted,2/20/2022,1/5/2022
271332,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/19/2022,1/4/2022
271330,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/18/2022,1/3/2022
271327,Boyd Metals of Fort Smith,Steel,7219330070,Granted,2/18/2022,1/3/2022
270915,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/12/2022,12/28/2021
270911,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/12/2022,12/28/2021
270906,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/29/2022,12/30/2021
270903,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,2/12/2022,12/28/2021
270522,"Crompion International, LLC",Steel,7219330080,Granted,1/27/2022,12/28/2021
270508,"RM CREATIONS, INC.",Steel,7219330038,Granted,2/12/2022,12/28/2021
270480,SACHIN STEEL INC,Steel,7219330020,Granted,2/12/2022,12/28/2021
270478,SACHIN STEEL INC,Steel,7219330020,Granted,2/12/2022,12/28/2021
270471,SACHIN STEEL INC,Steel,7219330038,Granted,2/12/2022,12/28/2021
270470,SACHIN STEEL INC,Steel,7219330038,Granted,2/12/2022,12/28/2021
270469,SACHIN STEEL INC,Steel,7219330038,Granted,2/14/2022,12/30/2021
270433,"RM CREATIONS, INC.",Steel,7219330042,Granted,2/12/2022,12/28/2021
270411,"Crompion International, LLC",Steel,7219330045,Granted,1/26/2022,12/27/2021
270405,"Crompion International, LLC",Steel,7219330080,Granted,1/27/2022,12/28/2021
270236,SACHIN STEEL INC,Steel,7219330038,Granted,2/13/2022,12/29/2021
270234,SACHIN STEEL INC,Steel,7219330038,Granted,1/26/2022,12/27/2021
270233,SACHIN STEEL INC,Steel,7219330038,Granted,1/26/2022,12/27/2021
270137,"RM CREATIONS, INC.",Steel,7219330025,Granted,1/26/2022,12/27/2021
270132,"RM CREATIONS, INC.",Steel,7219330025,Granted,2/12/2022,12/28/2021
270113,"RM CREATIONS, INC.",Steel,7219330025,Granted,1/26/2022,12/27/2021
270112,Dai Ichi USA LTD,Steel,7219330038,Granted,1/26/2022,12/27/2021
270101,"RM CREATIONS, INC.",Steel,7219330025,Granted,2/11/2022,12/27/2021
269516,"CME Acquisitions, LLC",Steel,7219330025,Denied,1/29/2022,12/22/2021
269071,"RM CREATIONS, INC.",Steel,7219330044,Granted,1/21/2022,12/22/2021
269053,National Kwikmetal Service LLC,Steel,7219330038,Granted,1/21/2022,12/22/2021
269003,"Mirror Metals, Inc.",Steel,7219330070,Granted,1/21/2022,12/22/2021
269000,"Mirror Metals, Inc.",Steel,7219330070,Granted,1/20/2022,12/21/2021
268993,"Mirror Metals, Inc.",Steel,7219330070,Granted,1/21/2022,12/22/2021
268991,"Mirror Metals, Inc.",Steel,7219330045,Granted,2/7/2022,12/23/2021
268741,SACHIN STEEL INC,Steel,7219330038,Granted,2/5/2022,12/21/2021
268729,SACHIN STEEL INC,Steel,7219330038,Granted,2/5/2022,12/21/2021
268673,SACHIN STEEL INC,Steel,7219330038,Granted,2/5/2022,12/21/2021
268628,"North American Kitchen Solutions, Inc.",Steel,7219330080,Granted,2/5/2022,12/21/2021
268617,"North American Kitchen Solutions, Inc.",Steel,7219330070,Granted,2/6/2022,12/22/2021
268347,SACHIN STEEL INC,Steel,7219330038,Granted,2/2/2022,12/17/2021
268181,SACHIN STEEL INC,Steel,7219330038,Granted,2/4/2022,12/20/2021
268143,SACHIN STEEL INC,Steel,7219330038,Granted,1/15/2022,12/16/2021
268113,SACHIN STEEL INC,Steel,7219330038,Granted,2/4/2022,12/20/2021
267595,"RSI North America, Inc.",Steel,7219330070,Granted,1/15/2022,12/16/2021
267589,"RSI North America, Inc.",Steel,7219330070,Granted,1/19/2022,12/20/2021
267586,"RSI North America, Inc.",Steel,7219330038,Granted,1/15/2022,12/16/2021
267584,"RSI North America, Inc.",Steel,7219330038,Granted,1/15/2022,12/16/2021
267407,Boyd Metals of Little Rock,Steel,7219330070,Granted,2/1/2022,12/17/2021
267405,Boyd Metals of Little Rock,Steel,7219330070,Granted,1/31/2022,12/16/2021
267359,Boyd Metals of Fort Smith,Steel,7219330070,Granted,1/31/2022,12/16/2021
267353,Boyd Metals of Fort Smith,Steel,7219330045,Granted,1/31/2022,12/16/2021
267349,Boyd Metals of Fort Smith,Steel,7219330070,Granted,1/31/2022,12/16/2021
267340,Boyd Metals of Fort Smith,Steel,7219330070,Granted,1/29/2022,12/14/2021
267126,Dai Ichi USA LTD,Steel,7219330038,Granted,1/30/2022,12/15/2021
266811,Schnog Enterprises LLC,Steel,7219330038,Granted,1/13/2022,12/14/2021
266583,VIVAAN METALS LLC,Steel,7219330020,Granted,1/29/2022,12/14/2021
266582,VIVAAN METALS LLC,Steel,7219330020,Granted,1/29/2022,12/14/2021
266571,VIVAAN METALS LLC,Steel,7219330020,Granted,1/29/2022,12/14/2021
266560,VIVAAN METALS LLC,Steel,7219330038,Granted,1/30/2022,12/15/2021
266559,VIVAAN METALS LLC,Steel,7219330038,Granted,1/29/2022,12/14/2021
266556,VIVAAN METALS LLC,Steel,7219330038,Granted,1/30/2022,12/15/2021
266555,VIVAAN METALS LLC,Steel,7219330038,Granted,1/29/2022,12/14/2021
266245,Boyd Metals of Fort Smith,Steel,7219330070,Granted,1/28/2022,12/13/2021
266242,Boyd Metals of Fort Smith,Steel,7219330070,Granted,1/28/2022,12/13/2021
266241,Boyd Metals of Fort Smith,Steel,7219330045,Granted,1/28/2022,12/13/2021
266240,Boyd Metals of Fort Smith,Steel,7219330045,Granted,1/28/2022,12/13/2021
266239,Boyd Metals of Fort Smith,Steel,7219330045,Granted,1/12/2022,12/13/2021
266237,Boyd Metals of Fort Smith,Steel,7219330070,Granted,1/28/2022,12/13/2021
266230,Boyd Metals of Fort Smith,Steel,7219330070,Granted,1/28/2022,12/13/2021
266228,Boyd Metals of Fort Smith,Steel,7219330045,Granted,1/28/2022,12/13/2021
266224,Boyd Metals of Fort Smith,Steel,7219330045,Granted,1/28/2022,12/13/2021
266222,Boyd Metals of Fort Smith,Steel,7219330070,Granted,1/28/2022,12/13/2021
266151,Boyd Metals of Little Rock,Steel,7219330045,Granted,1/9/2022,12/10/2021
266148,Boyd Metals of Little Rock,Steel,7219330070,Granted,1/9/2022,12/10/2021
265935,Boyd Metals of Joplin,Steel,7219330070,Granted,1/9/2022,12/10/2021
265931,Boyd Metals of Joplin,Steel,7219330070,Granted,1/9/2022,12/10/2021
265923,Boyd Metals of Joplin,Steel,7219330070,Granted,1/9/2022,12/10/2021
265921,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,1/9/2022,12/10/2021
265919,Boyd Metals of Joplin,Steel,7219330070,Granted,1/9/2022,12/10/2021
265912,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,1/28/2022,12/13/2021
265901,Benzer Enterprise One Inc. ,Steel,7219330025,Granted,1/25/2022,12/10/2021
265899,Benzer Enterprise One Inc. ,Steel,7219330025,Granted,1/25/2022,12/10/2021
265897,Benzer Enterprise One Inc. ,Steel,7219330025,Granted,1/25/2022,12/10/2021
265894,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,1/25/2022,12/10/2021
265882,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,1/24/2022,12/9/2021
265877,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/24/2022,12/9/2021
265870,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/24/2022,12/9/2021
265867,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/24/2022,12/9/2021
265670,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/24/2022,12/9/2021
265666,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/24/2022,12/9/2021
265638,Dai Ichi USA LTD,Steel,7219330038,Granted,1/24/2022,12/9/2021
264609,SACHIN STEEL INC,Steel,7219330038,Granted,1/21/2022,12/6/2021
264548,"Crompion International, LLC",Steel,7219330080,Granted,1/7/2022,12/8/2021
264546,"Crompion International, LLC",Steel,7219330080,Granted,1/5/2022,12/6/2021
264539,Boyd Metals of Little Rock,Steel,7219330070,Granted,1/22/2022,12/7/2021
264535,Boyd Metals of Little Rock,Steel,7219330045,Granted,1/21/2022,12/6/2021
264532,Boyd Metals of Little Rock,Steel,7219330070,Granted,1/22/2022,12/7/2021
264523,Boyd Metals of Little Rock,Steel,7219330070,Granted,1/21/2022,12/6/2021
264521,Boyd Metals of Little Rock,Steel,7219330070,Granted,1/2/2022,12/3/2021
264519,Boyd Metals of Little Rock,Steel,7219330070,Granted,1/2/2022,12/3/2021
264515,Boyd Metals of Little Rock,Steel,7219330070,Granted,1/2/2022,12/3/2021
264420,"RM CREATIONS, INC",Steel,7219330036,Granted,1/2/2022,12/3/2021
264419,"RM CREATIONS, INC.",Steel,7219330036,Granted,1/21/2022,12/6/2021
264416,"RM CREATIONS, INC.",Steel,7219330036,Granted,1/2/2022,12/3/2021
264412,"RM CREATIONS, INC.",Steel,7219330020,Granted,1/2/2022,12/3/2021
264378,Dai Ichi USA LTD,Steel,7219330038,Granted,1/18/2022,12/2/2021
264333,"RM CREATIONS, INC.",Steel,7219330020,Granted,1/18/2022,12/2/2021
264330,"RM CREATIONS, INC.",Steel,7219330020,Granted,1/2/2022,12/3/2021
264312,"RM CREATIONS, INC.",Steel,7219330042,Granted,1/1/2022,12/2/2021
264306,"RM CREATIONS, INC.",Steel,7219330042,Granted,1/2/2022,12/3/2021
264249,"RM CREATIONS, INC.",Steel,7219330042,Granted,1/1/2022,12/2/2021
264245,"RM CREATIONS, INC.",Steel,7219330036,Granted,1/18/2022,12/2/2021
264203,"Crompion International, LLC",Steel,7219330045,Granted,1/1/2022,12/2/2021
264101,"RM CREATIONS, INC.",Steel,7219330038,Granted,1/18/2022,12/1/2021
264082,Cleveland Metal Exchange,Steel,7219330038,Granted,1/18/2022,12/1/2021
263728,"Olbert Metal Sales, Inc.",Steel,7219330045,Granted,1/18/2022,11/29/2021
263725,"Olbert Metal Sales, Inc.",Steel,7219330070,Granted,1/18/2022,11/29/2021
263722,"Olbert Metal Sales, Inc.",Steel,7219330045,Granted,1/18/2022,11/29/2021
263719,"Olbert Metal Sales, Inc.",Steel,7219330070,Granted,1/18/2022,11/29/2021
263715,"Olbert Metal Sales, Inc.",Steel,7219330045,Granted,1/18/2022,11/29/2021
263706,"Olbert Metal Sales, Inc.",Steel,7219330070,Granted,1/18/2022,11/29/2021
263547,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/19/2022,11/26/2021
263544,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/19/2022,11/26/2021
263526,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,1/19/2022,11/26/2021
263456,"Olbert Metal Sales, Inc.",Steel,7219330038,Granted,12/24/2021,11/24/2021
263444,"Olbert Metal Sales, Inc.",Steel,7219330038,Granted,12/24/2021,11/24/2021
263432,"RM CREATIONS, INC.",Steel,7219330042,Granted,12/24/2021,11/24/2021
263427,"RM CREATIONS, INC.",Steel,7219330042,Granted,12/24/2021,11/24/2021
263418,"RM CREATIONS, INC.",Steel,7219330042,Granted,12/24/2021,11/24/2021
263413,"RM CREATIONS, INC.",Steel,7219330042,Granted,1/19/2022,11/26/2021
263411,"RM CREATIONS, INC.",Steel,7219330042,Granted,12/24/2021,11/24/2021
263346,Dai Ichi USA LTD,Steel,7219330038,Granted,12/24/2021,11/24/2021
263107,ATLAS STEEL PRODUCTS CO.,Steel,7219330038,Granted,1/18/2022,11/23/2021
263104,ATLAS STEEL PRODUCTS CO.,Steel,7219330025,Granted,1/18/2022,11/23/2021
263103,ATLAS STEEL PRODUCTS CO.,Steel,7219330038,Granted,1/18/2022,11/23/2021
262978,Vivaan Metals LLC,Steel,7219330038,Granted,12/24/2021,11/24/2021
262977,Vivaan Metals LLC,Steel,7219330038,Granted,1/18/2022,11/23/2021
262976,Vivaan Metals LLC,Steel,7219330038,Granted,1/18/2022,11/23/2021
262975,Vivaan Metals LLC,Steel,7219330038,Granted,12/24/2021,11/24/2021
262974,Vivaan Metals LLC,Steel,7219330038,Granted,1/18/2022,11/23/2021
262938,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/18/2022,11/23/2021
262935,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/18/2022,11/23/2021
262928,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,1/18/2022,11/23/2021
262904,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,1/19/2022,11/22/2021
262892,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,12/19/2021,11/19/2021
262620,Dai Ichi USA LTD,Steel,7219330038,Granted,1/18/2022,11/22/2021
262443,"RM CREATIONS, INC.",Steel,7219330044,Granted,1/18/2022,11/22/2021
262419,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,12/19/2021,11/19/2021
262392,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,12/19/2021,11/19/2021
262084,Benzer Enterprise One Inc. ,Steel,7219330044,Granted,12/17/2021,11/17/2021
262043,"RM CREATIONS, INC.",Steel,7219330042,Granted,1/19/2022,11/18/2021
262034,"Crompion International, LLC",Steel,7219330045,Granted,12/18/2021,11/18/2021
261670,"Rosenblad Design Group, Inc.",Steel,7219330070,Granted,12/16/2021,11/16/2021
261665,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/16/2021,11/16/2021
261660,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/16/2021,11/16/2021
261654,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/16/2021,11/16/2021
261021,Dai Ichi USA LTD,Steel,7219330038,Granted,12/28/2021,11/12/2021
261020,Dai Ichi USA LTD,Steel,7219330038,Granted,12/28/2021,11/12/2021
260894,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/10/2021,11/10/2021
260893,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/10/2021,11/10/2021
260889,"CME Acquisitions, LLC",Steel,7219330038,Granted,12/26/2021,11/10/2021
260849,National Kwikmetal Service LLC,Steel,7219330038,Granted,12/10/2021,11/10/2021
260848,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/10/2021,11/10/2021
260846,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/10/2021,11/10/2021
260841,Benzer Enterprise One Inc. ,Steel,7219330038,Granted,12/10/2021,11/10/2021
